Start time:25.08.2021,17:00:15,Wednesday
Intervals,Cage1-total,Cage1-amb,Cage2-total,Cage2-amb,Cage3-total,Cage3-amb,Cage4-total,Cage4-amb
769,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0,0
771,0,0,1,0,0,0,0,0
772,0,0,2,0,0,0,0,0
773,0,0,4,3,0,0,0,0
774,0,0,5,3,0,0,0,0
775,0,0,8,6,0,0,0,0
776,0,0,5,2,0,0,0,0
777,0,0,4,2,0,0,0,0
778,0,0,3,0,0,0,0,0
779,0,0,2,2,0,0,0,0
780,0,0,1,0,0,0,0,0
781,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0
783,0,0,5,2,0,0,0,0
784,0,0,2,1,0,0,0,0
785,0,0,2,0,0,0,0,0
786,0,0,3,2,0,0,0,0
787,0,0,8,1,0,0,0,0
788,0,0,1,0,0,0,0,0
789,0,0,5,0,0,0,0,0
790,0,0,4,1,0,0,0,0
791,0,0,1,0,0,0,0,0
792,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0
794,0,0,1,1,0,0,0,0
795,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0
801,0,0,3,0,0,0,0,0
802,0,0,7,3,0,0,0,0
803,0,0,3,0,0,0,0,0
804,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0,0
845,0,0,1,1,0,0,0,0
846,0,0,2,1,0,0,0,0
847,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0
855,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0,0
865,0,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0,0
867,0,0,0,0,1,1,0,0
868,0,0,0,0,7,4,0,0
869,0,0,0,0,3,2,0,0
870,0,0,0,0,1,1,0,0
871,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0
873,0,0,0,0,9,1,3,1
874,0,0,0,0,0,0,4,0
875,0,0,0,0,1,1,8,4
876,0,0,0,0,8,4,16,7
877,0,0,0,0,0,0,5,1
878,0,0,0,0,0,0,10,5
879,0,0,0,0,0,0,2,0
880,0,0,0,0,0,0,0,0
881,0,0,0,0,0,0,1,0
882,0,0,0,0,0,0,3,0
883,0,0,0,0,0,0,9,6
884,0,0,0,0,0,0,7,2
885,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,2,0
887,0,0,0,0,0,0,0,0
888,0,0,0,0,0,0,0,0
889,0,0,0,0,0,0,4,0
890,0,0,0,0,0,0,2,0
891,0,0,0,0,0,0,3,0
892,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,6,0
895,0,0,0,0,0,0,3,0
896,0,0,0,0,0,0,1,0
897,0,0,0,0,0,0,3,0
898,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,2,1
908,6,2,0,0,0,0,2,1
909,4,0,0,0,0,0,2,2
910,3,1,0,0,0,0,2,1
911,6,0,0,0,0,0,0,0
912,5,0,1,1,0,0,1,1
913,8,3,0,0,0,0,0,0
914,1,1,2,1,0,0,0,0
915,5,3,3,1,0,0,0,0
916,7,4,1,1,0,0,1,1
917,8,1,1,1,0,0,1,1
918,4,2,0,0,0,0,0,0
919,1,0,0,0,0,0,4,1
920,1,1,0,0,0,0,0,0
921,1,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,4,3
924,0,0,0,0,0,0,4,2
925,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,2,0
930,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,1,0
940,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,8,4
942,0,0,0,0,0,0,1,0
943,0,0,0,0,0,0,6,2
944,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0
948,0,0,1,1,0,0,0,0
949,0,0,1,0,0,0,0,0
950,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0
955,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,1,1
979,0,0,0,0,0,0,3,2
980,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,3,0
982,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0
985,0,0,3,1,0,0,0,0
986,0,0,3,0,0,0,0,0
987,0,0,4,0,0,0,0,0
988,0,0,4,1,0,0,1,1
989,0,0,0,0,0,0,4,2
990,0,0,0,0,0,0,1,0
991,0,0,0,0,0,0,2,0
992,0,0,1,0,0,0,4,1
993,0,0,0,0,0,0,2,0
994,0,0,0,0,0,0,0,0
995,0,0,6,2,0,0,1,1
996,0,0,3,0,0,0,0,0
997,0,0,4,2,0,0,2,2
998,0,0,1,1,0,0,0,0
999,0,0,0,0,0,0,0,0
1000,0,0,1,0,0,0,0,0
1001,0,0,3,0,0,0,0,0
1002,0,0,0,0,0,0,0,0
1003,0,0,2,1,0,0,0,0
1004,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0
1008,0,0,0,0,6,3,0,0
1009,0,0,0,0,5,4,0,0
1010,0,0,0,0,5,0,0,0
1011,0,0,0,0,4,3,0,0
1012,0,0,0,0,6,1,0,0
1013,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0
1015,0,0,0,0,0,0,0,0
1016,0,0,0,0,6,3,0,0
1017,0,0,0,0,1,0,0,0
1018,0,0,3,1,0,0,0,0
1019,0,0,1,0,2,0,0,0
1020,0,0,3,2,0,0,0,0
1021,0,0,0,0,0,0,0,0
1022,5,1,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0
1024,0,0,1,1,0,0,0,0
1025,0,0,0,0,0,0,6,1
1026,0,0,0,0,0,0,3,0
1027,0,0,0,0,0,0,1,0
1028,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,2,0
1030,2,1,0,0,0,0,2,1
1031,0,0,0,0,0,0,2,0
1032,0,0,2,0,0,0,0,0
1033,0,0,1,0,0,0,0,0
1034,0,0,0,0,0,0,0,0
1035,6,1,0,0,0,0,0,0
1036,2,0,0,0,0,0,0,0
1037,1,0,0,0,0,0,0,0
1038,1,0,0,0,0,0,0,0
1039,2,0,0,0,0,0,0,0
1040,8,0,0,0,0,0,0,0
1041,4,0,0,0,0,0,0,0
1042,5,0,0,0,0,0,0,0
1043,4,0,1,0,0,0,0,0
1044,6,2,2,1,0,0,0,0
1045,1,1,0,0,0,0,0,0
1046,12,5,0,0,0,0,0,0
1047,4,1,1,1,0,0,0,0
1048,1,0,0,0,0,0,0,0
1049,14,7,0,0,0,0,0,0
1050,5,1,2,1,0,0,0,0
1051,9,4,3,2,0,0,0,0
1052,5,1,2,2,0,0,0,0
1053,5,3,5,1,0,0,0,0
1054,0,0,3,1,0,0,0,0
1055,0,0,5,1,0,0,0,0
1056,6,3,8,2,0,0,0,0
1057,0,0,5,3,0,0,0,0
1058,0,0,3,1,0,0,0,0
1059,0,0,4,1,0,0,0,0
1060,0,0,8,1,0,0,0,0
1061,0,0,4,2,0,0,0,0
1062,0,0,6,3,0,0,7,2
1063,0,0,3,2,0,0,1,0
1064,4,2,2,0,0,0,0,0
1065,9,3,0,0,0,0,0,0
1066,1,1,5,4,0,0,0,0
1067,0,0,2,0,0,0,2,2
1068,0,0,0,0,0,0,8,3
1069,0,0,0,0,0,0,0,0
1070,0,0,0,0,0,0,2,0
1071,0,0,3,1,0,0,0,0
1072,0,0,2,1,0,0,0,0
1073,0,0,1,1,0,0,0,0
1074,0,0,0,0,0,0,3,1
1075,0,0,0,0,0,0,2,0
1076,0,0,3,1,0,0,3,0
1077,0,0,7,3,0,0,3,2
1078,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0
1080,0,0,2,0,0,0,0,0
1081,0,0,1,1,0,0,9,6
1082,0,0,3,2,0,0,2,0
1083,0,0,1,1,0,0,4,2
1084,0,0,4,1,0,0,1,1
1085,0,0,2,1,0,0,0,0
1086,0,0,1,0,0,0,0,0
1087,0,0,2,0,0,0,0,0
1088,0,0,1,0,0,0,0,0
1089,0,0,0,0,0,0,0,0
1090,0,0,1,0,0,0,0,0
1091,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0
1094,0,0,0,0,0,0,0,0
1095,0,0,3,0,0,0,0,0
1096,0,0,4,0,0,0,0,0
1097,0,0,0,0,0,0,0,0
1098,0,0,1,1,0,0,0,0
1099,0,0,0,0,0,0,0,0
1100,0,0,0,0,0,0,0,0
1101,0,0,1,0,0,0,0,0
1102,0,0,1,0,0,0,0,0
1103,0,0,1,1,0,0,0,0
1104,0,0,9,2,0,0,0,0
1105,0,0,2,1,0,0,0,0
1106,0,0,3,0,0,0,0,0
1107,1,1,0,0,0,0,0,0
1108,1,0,3,2,0,0,0,0
1109,1,1,1,0,0,0,0,0
1110,0,0,6,3,0,0,0,0
1111,7,1,3,2,0,0,0,0
1112,1,0,7,1,0,0,0,0
1113,6,1,1,0,0,0,0,0
1114,5,0,3,3,0,0,0,0
1115,0,0,8,3,0,0,0,0
1116,0,0,2,0,0,0,0,0
1117,1,1,0,0,0,0,1,1
1118,5,2,0,0,0,0,0,0
1119,8,3,0,0,0,0,0,0
1120,1,0,2,0,0,0,1,1
1121,0,0,0,0,0,0,4,2
1122,0,0,0,0,0,0,4,1
1123,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0
1125,0,0,3,1,0,0,0,0
1126,4,3,5,3,0,0,0,0
1127,1,1,4,2,0,0,0,0
1128,0,0,0,0,0,0,0,0
1129,0,0,1,0,0,0,0,0
1130,0,0,3,3,0,0,0,0
1131,0,0,4,3,0,0,2,1
1132,0,0,0,0,0,0,1,1
1133,0,0,2,0,0,0,4,1
1134,0,0,3,0,0,0,2,0
1135,0,0,5,1,0,0,0,0
1136,0,0,0,0,0,0,0,0
1137,0,0,1,0,0,0,0,0
1138,0,0,2,1,0,0,11,6
1139,0,0,0,0,0,0,6,1
1140,0,0,0,0,0,0,0,0
1141,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,1,0
1149,0,0,0,0,0,0,2,0
1150,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0
1153,0,0,2,1,0,0,1,0
1154,0,0,1,1,0,0,6,2
1155,0,0,1,0,0,0,1,1
1156,0,0,1,0,0,0,1,0
1157,0,0,3,1,0,0,1,1
1158,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0
1161,0,0,1,1,0,0,0,0
1162,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,3,1
1164,0,0,0,0,0,0,2,0
1165,0,0,0,0,0,0,0,0
1166,0,0,4,0,0,0,0,0
1167,0,0,11,4,0,0,0,0
1168,0,0,6,3,0,0,0,0
1169,0,0,5,0,0,0,1,1
1170,0,0,3,1,0,0,1,0
1171,0,0,7,0,0,0,0,0
1172,0,0,1,0,0,0,0,0
1173,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0
1182,0,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0
1184,0,0,0,0,0,0,0,0
1185,0,0,1,0,0,0,0,0
1186,0,0,2,0,0,0,0,0
1187,0,0,0,0,0,0,0,0
1188,0,0,0,0,0,0,0,0
1189,0,0,1,0,0,0,0,0
1190,0,0,0,0,0,0,0,0
1191,0,0,5,0,0,0,0,0
1192,0,0,1,0,0,0,0,0
1193,0,0,2,0,0,0,0,0
1194,0,0,1,0,0,0,0,0
1195,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0
1203,0,0,1,0,0,0,0,0
1204,0,0,0,0,0,0,0,0
1205,0,0,1,0,0,0,0,0
1206,0,0,1,1,0,0,0,0
1207,0,0,4,2,0,0,0,0
1208,0,0,0,0,0,0,3,1
1209,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0
1211,0,0,1,1,0,0,0,0
1212,0,0,3,2,0,0,0,0
1213,0,0,7,3,0,0,0,0
1214,0,0,2,2,0,0,0,0
1215,0,0,1,0,0,0,0,0
1216,0,0,2,1,0,0,0,0
1217,0,0,3,1,0,0,0,0
1218,0,0,0,0,0,0,0,0
1219,0,0,1,0,0,0,0,0
1220,0,0,6,1,0,0,0,0
1221,0,0,8,3,0,0,0,0
1222,0,0,2,0,0,0,0,0
1223,0,0,0,0,0,0,0,0
1224,0,0,2,1,0,0,0,0
1225,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0
1227,0,0,4,2,0,0,0,0
1228,0,0,3,0,0,0,0,0
1229,0,0,2,1,0,0,0,0
1230,3,2,3,2,0,0,0,0
1231,8,0,0,0,0,0,0,0
1232,1,0,2,2,0,0,0,0
1233,0,0,1,0,0,0,0,0
1234,3,1,0,0,0,0,0,0
1235,1,0,2,1,0,0,0,0
1236,4,1,2,1,0,0,0,0
1237,2,1,4,2,0,0,0,0
1238,0,0,3,0,0,0,0,0
1239,0,0,1,0,0,0,0,0
1240,1,1,0,0,0,0,0,0
1241,2,0,1,1,0,0,0,0
1242,0,0,2,0,0,0,0,0
1243,1,1,1,0,0,0,0,0
1244,7,0,0,0,0,0,0,0
1245,3,0,1,1,0,0,0,0
1246,2,1,3,2,0,0,0,0
1247,3,0,0,0,0,0,0,0
1248,6,2,0,0,0,0,3,1
1249,7,4,3,2,0,0,1,1
1250,2,2,1,1,0,0,4,3
1251,1,1,3,0,0,0,2,2
1252,7,0,1,0,0,0,0,0
1253,1,1,3,1,0,0,0,0
1254,2,1,3,1,0,0,0,0
1255,0,0,7,4,9,4,2,1
1256,0,0,1,0,5,3,0,0
1257,1,0,0,0,5,2,0,0
1258,2,1,4,2,3,0,0,0
1259,4,1,0,0,0,0,0,0
1260,1,0,0,0,0,0,0,0
1261,0,0,6,2,0,0,0,0
1262,1,1,0,0,0,0,0,0
1263,6,2,2,1,0,0,0,0
1264,2,1,0,0,0,0,0,0
1265,0,0,1,1,0,0,0,0
1266,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0
1268,0,0,1,0,0,0,0,0
1269,0,0,1,1,0,0,0,0
1270,0,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0,0
1272,5,3,4,2,0,0,0,0
1273,2,2,1,0,0,0,0,0
1274,3,0,2,1,0,0,0,0
1275,0,0,4,2,0,0,0,0
1276,0,0,4,2,0,0,0,0
1277,3,2,3,2,0,0,0,0
1278,1,1,1,0,0,0,0,0
1279,5,1,0,0,0,0,0,0
1280,3,0,0,0,0,0,0,0
1281,1,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0
1283,5,1,0,0,0,0,0,0
1284,15,2,0,0,0,0,0,0
1285,10,5,0,0,0,0,0,0
1286,7,3,0,0,0,0,0,0
1287,6,3,0,0,0,0,0,0
1288,7,3,0,0,0,0,0,0
1289,10,6,0,0,0,0,0,0
1290,3,1,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0
1292,4,1,0,0,0,0,0,0
1293,6,1,0,0,0,0,0,0
1294,1,0,0,0,0,0,0,0
1295,7,0,0,0,0,0,0,0
1296,5,2,0,0,0,0,0,0
1297,8,3,0,0,0,0,0,0
1298,5,1,5,4,0,0,0,0
1299,7,3,0,0,0,0,0,0
1300,4,1,3,2,0,0,0,0
1301,2,1,0,0,0,0,0,0
1302,0,0,0,0,0,0,0,0
1303,5,0,0,0,0,0,0,0
1304,1,0,0,0,0,0,0,0
1305,1,0,0,0,0,0,0,0
1306,4,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0
1308,0,0,1,1,0,0,0,0
1309,2,1,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0
1316,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0
1318,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0
1322,2,0,0,0,0,0,0,0
1323,3,0,0,0,0,0,0,0
1324,2,0,0,0,0,0,0,0
1325,2,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0
1327,0,0,1,1,0,0,0,0
1328,4,2,0,0,0,0,0,0
1329,3,1,1,1,0,0,0,0
1330,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0
1332,1,0,0,0,0,0,0,0
1333,7,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0
1337,3,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0
1341,0,0,3,1,0,0,0,0
1342,1,1,1,0,0,0,0,0
1343,0,0,1,1,0,0,1,1
1344,2,1,0,0,0,0,0,0
1345,3,0,0,0,0,0,0,0
1346,2,0,1,1,0,0,0,0
1347,1,0,0,0,0,0,0,0
1348,2,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0
1353,2,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0
1355,3,0,1,1,0,0,0,0
1356,4,1,1,1,0,0,0,0
1357,18,9,5,3,0,0,0,0
1358,2,1,3,1,0,0,0,0
1359,0,0,2,0,0,0,0,0
1360,0,0,8,5,0,0,0,0
1361,0,0,1,0,0,0,0,0
1362,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0
1364,3,1,0,0,0,0,0,0
1365,5,2,0,0,0,0,0,0
1366,5,4,1,1,0,0,0,0
1367,5,0,0,0,0,0,0,0
1368,3,0,0,0,0,0,0,0
1369,2,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0
1371,10,4,1,1,0,0,0,0
1372,2,0,0,0,0,0,0,0
1373,8,5,1,1,0,0,0,0
1374,0,0,1,0,0,0,0,0
1375,13,10,3,1,0,0,0,0
1376,2,2,0,0,0,0,0,0
1377,11,5,0,0,0,0,0,0
1378,3,0,0,0,0,0,0,0
1379,2,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,2,1
1381,4,1,1,1,0,0,0,0
1382,4,3,0,0,0,0,0,0
1383,6,3,1,1,0,0,0,0
1384,1,0,0,0,0,0,3,1
1385,1,1,1,1,0,0,0,0
1386,0,0,1,0,0,0,3,1
1387,3,0,2,1,0,0,1,1
1388,5,0,4,2,0,0,0,0
1389,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0
1391,1,0,0,0,0,0,0,0
1392,0,0,0,0,0,0,0,0
1393,9,0,0,0,0,0,0,0
1394,2,0,0,0,0,0,1,1
1395,2,0,0,0,0,0,0,0
1396,1,0,0,0,0,0,0,0
1397,2,0,0,0,0,0,0,0
1398,6,0,0,0,0,0,0,0
1399,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0,0
1403,0,0,1,1,0,0,0,0
1404,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0
1406,0,0,1,0,0,0,0,0
1407,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0
1410,0,0,2,0,0,0,0,0
1411,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0
1414,3,1,0,0,0,0,0,0
1415,12,6,0,0,0,0,0,0
1416,7,4,0,0,0,0,0,0
1417,11,6,0,0,0,0,0,0
1418,8,2,0,0,0,0,0,0
1419,6,3,0,0,0,0,2,2
1420,10,1,0,0,0,0,0,0
1421,4,2,0,0,0,0,0,0
1422,5,0,0,0,0,0,0,0
1423,8,5,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0
1425,3,0,0,0,0,0,0,0
1426,8,3,0,0,0,0,0,0
1427,2,1,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0
1430,3,2,0,0,0,0,0,0
1431,7,2,0,0,0,0,0,0
1432,2,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0
1434,3,1,1,1,0,0,0,0
1435,2,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0
1438,2,0,0,0,0,0,0,0
1439,6,0,0,0,0,0,0,0
1440,3,1,2,2,0,0,0,0
1441,5,0,0,0,0,0,0,0
1442,4,2,2,1,0,0,0,0
1443,6,2,3,2,0,0,0,0
1444,6,3,1,0,0,0,0,0
1445,12,7,0,0,0,0,0,0
1446,15,7,1,1,0,0,0,0
1447,5,2,11,6,0,0,0,0
1448,11,5,4,3,0,0,0,0
1449,1,0,0,0,0,0,3,1
1450,11,4,0,0,0,0,3,0
1451,10,4,2,2,0,0,0,0
1452,0,0,1,1,0,0,5,2
1453,0,0,2,1,0,0,0,0
1454,2,0,0,0,0,0,0,0
1455,0,0,0,0,0,0,4,1
1456,5,2,0,0,0,0,1,1
1457,3,0,0,0,0,0,4,0
1458,6,2,0,0,0,0,0,0
1459,3,0,0,0,0,0,5,3
1460,2,1,0,0,0,0,2,2
1461,0,0,1,1,0,0,6,3
1462,0,0,0,0,0,0,1,1
1463,0,0,0,0,0,0,2,0
1464,0,0,0,0,0,0,3,0
1465,8,1,0,0,0,0,0,0
1466,5,0,0,0,0,0,0,0
1467,3,0,0,0,0,0,0,0
1468,9,3,0,0,0,0,0,0
1469,1,1,0,0,0,0,4,2
1470,0,0,0,0,0,0,4,0
1471,1,1,0,0,0,0,3,1
1472,1,0,0,0,0,0,0,0
1473,2,1,0,0,0,0,6,3
1474,4,0,0,0,0,0,2,0
1475,8,0,0,0,0,0,2,0
1476,0,0,0,0,0,0,0,0
1477,1,1,0,0,0,0,7,4
1478,0,0,0,0,0,0,0,0
1479,3,0,0,0,0,0,0,0
1480,5,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0,0
1482,1,0,1,1,0,0,1,1
1483,0,0,1,0,0,0,0,0
1484,1,0,0,0,0,0,0,0
1485,7,0,0,0,0,0,0,0
1486,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0
1488,1,1,0,0,0,0,2,2
1489,0,0,0,0,0,0,0,0
1490,2,0,0,0,0,0,0,0
1491,0,0,0,0,0,0,2,1
1492,1,1,0,0,0,0,0,0
1493,4,0,0,0,0,0,0,0
1494,1,0,0,0,0,0,0,0
1495,3,0,0,0,0,0,0,0
1496,3,0,0,0,0,0,0,0
1497,1,0,0,0,0,0,0,0
1498,0,0,0,0,0,0,0,0
1499,8,0,0,0,0,0,0,0
1500,0,0,1,1,0,0,0,0
1501,2,0,2,0,0,0,0,0
1502,3,0,0,0,0,0,0,0
1503,1,0,0,0,0,0,0,0
1504,4,0,0,0,0,0,0,0
1505,5,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0,0
1507,0,0,0,0,0,0,5,1
1508,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,0,5,0
1510,0,0,0,0,0,0,1,0
1511,0,0,0,0,0,0,5,0
1512,0,0,0,0,0,0,2,0
